location,origin_date,target_date,output_type_id,value,output_type,target
Cal_S,2026-04-30,2026-05-31,0.01,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.05,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.1,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.15,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.2,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.25,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.3,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.35,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.4,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.45,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.5,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.55,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.6,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.65,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.7,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.75,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.8,0.1681342066606852,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.85,0.3383798812195453,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.9,0.5243159944437151,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.95,1.4499098481444663,quantile,WNV cases
Cal_S,2026-04-30,2026-05-31,0.99,2.4249541993059216,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.01,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.05,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.1,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.15,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.2,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.25,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.3,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.35,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.4,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.45,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.5,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.55,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.6,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.65,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.7,0.01122115392401685,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.75,0.4301313885477985,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.8,1.0682316713766649,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.85,1.2134750364616251,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.9,1.3860865362639498,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.95,2.162435509968455,quantile,WNV cases
Cal_S,2026-04-30,2026-06-30,0.99,3.3520184603786776,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.01,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.05,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.1,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.15,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.2,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.25,0.0322056899103515,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.3,0.2415664325867895,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.35,0.39745417109648706,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.4,0.8146946015902694,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.45,1.02178073613624,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.5,1.11208034874689,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.55,1.22034542754844,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.6,1.3926207828108002,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.65,2.0970799368819,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.7,2.3309220216226247,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.75,2.4999990730955552,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.8,3.21871484014155,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.85,3.514220741574725,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.9,4.70251262967125,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.95,7.845688889736253,quantile,WNV cases
Cal_S,2026-04-30,2026-07-31,0.99,14.630252273889067,quantile,WNV cases
Cal_S,2026-04-30,2026-08-31,0.01,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-08-31,0.05,0.0,quantile,WNV cases
Cal_S,2026-04-30,2026-08-31,0.1,0.0,quantile,WNV cases
